location,poi_type,Type,latitude,longitude,free_bikes
"300248 - Sopwith Way, Battersea Park",['Juice Bar'],Park,51.4811219398,-0.149035374873,19
"300248 - Sopwith Way, Battersea Park",['Park'],Park,51.4811219398,-0.149035374873,19
"300248 - Sopwith Way, Battersea Park",['Plaza'],Park,51.4811219398,-0.149035374873,19
"300248 - Sopwith Way, Battersea Park",['Grocery Store / Supermarket'],Park,51.4811219398,-0.149035374873,19
"300248 - Sopwith Way, Battersea Park","['Wine Bar', 'Greek Restaurant', 'Italian Restaurant']",Park,51.4811219398,-0.149035374873,19
"300248 - Sopwith Way, Battersea Park",['Playground'],Park,51.4811219398,-0.149035374873,19
"300248 - Sopwith Way, Battersea Park",['Bus Stop'],Park,51.4811219398,-0.149035374873,19
"300248 - Sopwith Way, Battersea Park",['Outdoor Gym'],Park,51.4811219398,-0.149035374873,19
"300248 - Sopwith Way, Battersea Park",['Bus Stop'],Park,51.4811219398,-0.149035374873,19
"300248 - Sopwith Way, Battersea Park",['Harbor / Marina'],Park,51.4811219398,-0.149035374873,19
"001197 - Sackville Street, Mayfair",['Cantonese Restaurant'],Park,51.51004801,-0.138846453,12
"001197 - Sackville Street, Mayfair","['Eastern European Restaurant', 'French Restaurant']",Park,51.51004801,-0.138846453,12
"001197 - Sackville Street, Mayfair",['Modern European Restaurant'],Park,51.51004801,-0.138846453,12
"001197 - Sackville Street, Mayfair",['Park'],Park,51.51004801,-0.138846453,12
"001197 - Sackville Street, Mayfair",['Parking'],Park,51.51004801,-0.138846453,12
"001197 - Sackville Street, Mayfair",['Restaurant'],Park,51.51004801,-0.138846453,12
"001197 - Sackville Street, Mayfair",['Hotel'],Park,51.51004801,-0.138846453,12
"001197 - Sackville Street, Mayfair",['American Restaurant'],Park,51.51004801,-0.138846453,12
"001197 - Sackville Street, Mayfair",['Lodging'],Park,51.51004801,-0.138846453,12
"001197 - Sackville Street, Mayfair",['Office'],Park,51.51004801,-0.138846453,12
"300094 - Plough Terrace, Clapham Junction",['Grocery Store / Supermarket'],Park,51.46230566,-0.175407201,4
"300094 - Plough Terrace, Clapham Junction","['Coffee Shop', 'Restaurant']",Park,51.46230566,-0.175407201,4
"300094 - Plough Terrace, Clapham Junction",['Furniture and Home Store'],Park,51.46230566,-0.175407201,4
"300094 - Plough Terrace, Clapham Junction",['Hair Salon'],Park,51.46230566,-0.175407201,4
"300094 - Plough Terrace, Clapham Junction",['Grocery Store / Supermarket'],Park,51.46230566,-0.175407201,4
"300094 - Plough Terrace, Clapham Junction",['Gym and Studio'],Park,51.46230566,-0.175407201,4
"300094 - Plough Terrace, Clapham Junction",['Yoga Studio'],Park,51.46230566,-0.175407201,4
"300094 - Plough Terrace, Clapham Junction",['Dining and Drinking'],Park,51.46230566,-0.175407201,4
"300094 - Plough Terrace, Clapham Junction",['Bakery'],Park,51.46230566,-0.175407201,4
"300094 - Plough Terrace, Clapham Junction","['Cocktail Bar', 'Café', 'Restaurant']",Park,51.46230566,-0.175407201,4
"200008 - Portman Square, Marylebone",['Resort'],Park,51.516204,-0.155525,10
"200008 - Portman Square, Marylebone",['Lounge'],Park,51.516204,-0.155525,10
"200008 - Portman Square, Marylebone","['Tea Room', 'Restaurant']",Park,51.516204,-0.155525,10
"200008 - Portman Square, Marylebone","[""Children's Clothing Store"", 'Clothing Store', ""Men's Store""]",Park,51.516204,-0.155525,10
"200008 - Portman Square, Marylebone",['Parking'],Park,51.516204,-0.155525,10
"200008 - Portman Square, Marylebone",['Car Dealership'],Park,51.516204,-0.155525,10
"200008 - Portman Square, Marylebone","['Automotive Repair Shop', 'Car Dealership']",Park,51.516204,-0.155525,10
"200008 - Portman Square, Marylebone",['Coffee Shop'],Park,51.516204,-0.155525,10
"200008 - Portman Square, Marylebone",['Spa'],Park,51.516204,-0.155525,10
"200008 - Portman Square, Marylebone",['Swimming Pool'],Park,51.516204,-0.155525,10
"300031 - Islington Green, Angel",['Barbershop'],Park,51.53638435,-0.102757578,10
"300031 - Islington Green, Angel",['Barbershop'],Park,51.53638435,-0.102757578,10
"300031 - Islington Green, Angel","['Cheese Store', 'Grocery Store / Supermarket']",Park,51.53638435,-0.102757578,10
"300031 - Islington Green, Angel",['Gym and Studio'],Park,51.53638435,-0.102757578,10
"300031 - Islington Green, Angel","['Bar', 'Gastropub']",Park,51.53638435,-0.102757578,10
"300031 - Islington Green, Angel","['Bar', 'Mediterranean Restaurant']",Park,51.53638435,-0.102757578,10
"300031 - Islington Green, Angel",['French Restaurant'],Park,51.53638435,-0.102757578,10
"300031 - Islington Green, Angel",['Barbershop'],Park,51.53638435,-0.102757578,10
"300031 - Islington Green, Angel",['Dining and Drinking'],Park,51.53638435,-0.102757578,10
"300031 - Islington Green, Angel","['Bar', 'American Restaurant', 'Steakhouse']",Park,51.53638435,-0.102757578,10
"200108 - Bishop's Bridge Road East, Bayswater",['Hotel'],Park,51.5171,-0.18377,8
"200108 - Bishop's Bridge Road East, Bayswater",['Hotel'],Park,51.5171,-0.18377,8
"200108 - Bishop's Bridge Road East, Bayswater",['Hotel'],Park,51.5171,-0.18377,8
"200108 - Bishop's Bridge Road East, Bayswater",['Stable'],Park,51.5171,-0.18377,8
"200108 - Bishop's Bridge Road East, Bayswater",['Landmarks and Outdoors'],Park,51.5171,-0.18377,8
"200108 - Bishop's Bridge Road East, Bayswater",['Parking'],Park,51.5171,-0.18377,8
"200108 - Bishop's Bridge Road East, Bayswater",['Hotel'],Park,51.5171,-0.18377,8
"200108 - Bishop's Bridge Road East, Bayswater",['Hotel'],Park,51.5171,-0.18377,8
"200108 - Bishop's Bridge Road East, Bayswater",['Hotel'],Park,51.5171,-0.18377,8
"200108 - Bishop's Bridge Road East, Bayswater",['Hotel'],Park,51.5171,-0.18377,8
"001153 - Pall Mall East, West End",['Parking'],Park,51.50777049,-0.130699733,22
"001153 - Pall Mall East, West End","['Eastern European Restaurant', 'French Restaurant']",Park,51.50777049,-0.130699733,22
"001153 - Pall Mall East, West End",['Public Art'],Park,51.50777049,-0.130699733,22
"001153 - Pall Mall East, West End",['Cantonese Restaurant'],Park,51.50777049,-0.130699733,22
"001153 - Pall Mall East, West End",['Playground'],Park,51.50777049,-0.130699733,22
"001153 - Pall Mall East, West End",['Skate Park'],Park,51.50777049,-0.130699733,22
"001153 - Pall Mall East, West End",['Modern European Restaurant'],Park,51.50777049,-0.130699733,22
"001153 - Pall Mall East, West End",['Parking'],Park,51.50777049,-0.130699733,22
"001153 - Pall Mall East, West End",['Parking'],Park,51.50777049,-0.130699733,22
"001153 - Pall Mall East, West End",[],Park,51.50777049,-0.130699733,22
"200253 - Fore Street, Guildhall",['Park'],Park,51.517842,-0.090075,0
"200253 - Fore Street, Guildhall",['Parking'],Park,51.517842,-0.090075,0
"200253 - Fore Street, Guildhall",['Park'],Park,51.517842,-0.090075,0
"200253 - Fore Street, Guildhall",['Park'],Park,51.517842,-0.090075,0
"200253 - Fore Street, Guildhall",['Hotel'],Park,51.517842,-0.090075,0
"200253 - Fore Street, Guildhall",['Real Estate Agency'],Park,51.517842,-0.090075,0
"200253 - Fore Street, Guildhall",['Business and Professional Services'],Park,51.517842,-0.090075,0
"200253 - Fore Street, Guildhall",['Park'],Park,51.517842,-0.090075,0
"200253 - Fore Street, Guildhall",['Attorney / Law Office'],Park,51.517842,-0.090075,0
"200253 - Fore Street, Guildhall",['Parking'],Park,51.517842,-0.090075,0
"001092 - Moorfields, Moorgate",['Park'],Park,51.51906932,-0.088285377,31
"001092 - Moorfields, Moorgate",['Park'],Park,51.51906932,-0.088285377,31
"001092 - Moorfields, Moorgate",['Parking'],Park,51.51906932,-0.088285377,31
"001092 - Moorfields, Moorgate",['Hotel'],Park,51.51906932,-0.088285377,31
"001092 - Moorfields, Moorgate",['Park'],Park,51.51906932,-0.088285377,31
"001092 - Moorfields, Moorgate",['Park'],Park,51.51906932,-0.088285377,31
"001092 - Moorfields, Moorgate",['Parking'],Park,51.51906932,-0.088285377,31
"001092 - Moorfields, Moorgate",['Parking'],Park,51.51906932,-0.088285377,31
"001092 - Moorfields, Moorgate",[],Park,51.51906932,-0.088285377,31
"001092 - Moorfields, Moorgate",['Parking'],Park,51.51906932,-0.088285377,31
"000964 - Bath Street, St. Luke's","['Bar', 'Restaurant']",Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's","['Wine Bar', 'Coffee Shop', 'Restaurant']",Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's","['Café', 'Restaurant']",Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",['Pub'],Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's","['Coffee Shop', 'Restaurant']",Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",['Food Truck'],Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",['Park'],Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",['Park'],Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",['Park'],Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",['Park'],Park,51.52589324,-0.090847761,11
"001028 - William IV Street, Strand",['Skate Park'],Park,51.50946212,-0.124749274,21
"001028 - William IV Street, Strand",['Swimming Pool'],Park,51.50946212,-0.124749274,21
"001028 - William IV Street, Strand",['Parking'],Park,51.50946212,-0.124749274,21
"001028 - William IV Street, Strand",['Parking'],Park,51.50946212,-0.124749274,21
"001028 - William IV Street, Strand",['Parking'],Park,51.50946212,-0.124749274,21
"001028 - William IV Street, Strand",['Immigration Attorney'],Park,51.50946212,-0.124749274,21
"001028 - William IV Street, Strand",['Modern European Restaurant'],Park,51.50946212,-0.124749274,21
"001028 - William IV Street, Strand",['Camera Store'],Park,51.50946212,-0.124749274,21
"001028 - William IV Street, Strand",['Public Art'],Park,51.50946212,-0.124749274,21
"001028 - William IV Street, Strand",['Travel Agency'],Park,51.50946212,-0.124749274,21
"003507 - Store Street, Bloomsbury",['Burger Joint'],Park,51.519572,-0.13214036,1
"003507 - Store Street, Bloomsbury",['Camera Store'],Park,51.519572,-0.13214036,1
"003507 - Store Street, Bloomsbury",['Swimming Pool'],Park,51.519572,-0.13214036,1
"003507 - Store Street, Bloomsbury",['Hotel'],Park,51.519572,-0.13214036,1
"003507 - Store Street, Bloomsbury",['Park'],Park,51.519572,-0.13214036,1
"003507 - Store Street, Bloomsbury",['Business and Professional Services'],Park,51.519572,-0.13214036,1
"003507 - Store Street, Bloomsbury",['Parking'],Park,51.519572,-0.13214036,1
"003507 - Store Street, Bloomsbury",['Lodging'],Park,51.519572,-0.13214036,1
"003507 - Store Street, Bloomsbury",['Parking'],Park,51.519572,-0.13214036,1
"003507 - Store Street, Bloomsbury",['Clothing Store'],Park,51.519572,-0.13214036,1
"200184 - Erin Close, Walham Green",['Hair Salon'],Park,51.47946386,-0.195777222,19
"200184 - Erin Close, Walham Green","['Wine Bar', 'Coffee Shop', 'Tapas Restaurant']",Park,51.47946386,-0.195777222,19
"200184 - Erin Close, Walham Green",['Rock Climbing Spot'],Park,51.47946386,-0.195777222,19
"200184 - Erin Close, Walham Green","['Fish and Chips Shop', 'Fast Food Restaurant']",Park,51.47946386,-0.195777222,19
"200184 - Erin Close, Walham Green","['Wine Bar', 'Restaurant']",Park,51.47946386,-0.195777222,19
"200184 - Erin Close, Walham Green",['Pub'],Park,51.47946386,-0.195777222,19
"200184 - Erin Close, Walham Green","['Cheese Store', 'Gourmet Store', 'Grocery Store / Supermarket']",Park,51.47946386,-0.195777222,19
"200184 - Erin Close, Walham Green",['Fish and Chips Shop'],Park,51.47946386,-0.195777222,19
"200184 - Erin Close, Walham Green",['Hair Salon'],Park,51.47946386,-0.195777222,19
"200184 - Erin Close, Walham Green",['Real Estate Agency'],Park,51.47946386,-0.195777222,19
"003447 - Gloucester Road (North), Kensington",['Hotel'],Park,51.49792478,-0.183834706,4
"003447 - Gloucester Road (North), Kensington",['Hotel'],Park,51.49792478,-0.183834706,4
"003447 - Gloucester Road (North), Kensington","['Hostel', 'Hotel']",Park,51.49792478,-0.183834706,4
"003447 - Gloucester Road (North), Kensington",['Museum'],Park,51.49792478,-0.183834706,4
"003447 - Gloucester Road (North), Kensington",['Restaurant'],Park,51.49792478,-0.183834706,4
"003447 - Gloucester Road (North), Kensington",['Landmarks and Outdoors'],Park,51.49792478,-0.183834706,4
"003447 - Gloucester Road (North), Kensington",['Bed and Breakfast'],Park,51.49792478,-0.183834706,4
"003447 - Gloucester Road (North), Kensington",['Hotel'],Park,51.49792478,-0.183834706,4
"003447 - Gloucester Road (North), Kensington",['Residential Building'],Park,51.49792478,-0.183834706,4
"003447 - Gloucester Road (North), Kensington",['Office Building'],Park,51.49792478,-0.183834706,4
"300074 - Newton Street, Covent Garden",['History Museum'],Park,51.51612862,-0.120909408,23
"300074 - Newton Street, Covent Garden",['Fast Food Restaurant'],Park,51.51612862,-0.120909408,23
"300074 - Newton Street, Covent Garden",['Yoga Studio'],Park,51.51612862,-0.120909408,23
"300074 - Newton Street, Covent Garden","['Fish and Chips Shop', 'Seafood Restaurant']",Park,51.51612862,-0.120909408,23
"300074 - Newton Street, Covent Garden","['Clothing Store', 'Fashion Accessories Store']",Park,51.51612862,-0.120909408,23
"300074 - Newton Street, Covent Garden","['Cafes, Coffee, and Tea Houses']",Park,51.51612862,-0.120909408,23
"300074 - Newton Street, Covent Garden",['Swimming Pool'],Park,51.51612862,-0.120909408,23
"300074 - Newton Street, Covent Garden",['Hotel'],Park,51.51612862,-0.120909408,23
"300074 - Newton Street, Covent Garden",['Park'],Park,51.51612862,-0.120909408,23
"300074 - Newton Street, Covent Garden",[],Park,51.51612862,-0.120909408,23
"200138 - Heron Quays DLR, Canary Wharf",['Park'],Park,51.502661,-0.021596,27
"200138 - Heron Quays DLR, Canary Wharf","['Bar', 'Restaurant']",Park,51.502661,-0.021596,27
"200138 - Heron Quays DLR, Canary Wharf",['Cocktail Bar'],Park,51.502661,-0.021596,27
"200138 - Heron Quays DLR, Canary Wharf",['English Restaurant'],Park,51.502661,-0.021596,27
"200138 - Heron Quays DLR, Canary Wharf",['Retail'],Park,51.502661,-0.021596,27
"200138 - Heron Quays DLR, Canary Wharf",['Health and Beauty Service'],Park,51.502661,-0.021596,27
"200138 - Heron Quays DLR, Canary Wharf",['Park'],Park,51.502661,-0.021596,27
"200138 - Heron Quays DLR, Canary Wharf",['Steakhouse'],Park,51.502661,-0.021596,27
"200138 - Heron Quays DLR, Canary Wharf","['Bakery', 'Cafes, Coffee, and Tea Houses']",Park,51.502661,-0.021596,27
"200138 - Heron Quays DLR, Canary Wharf","['Burger Joint', 'American Restaurant', 'Fast Food Restaurant']",Park,51.502661,-0.021596,27
"003499 - Prince Consort Road, Knightsbridge",['Landmarks and Outdoors'],Park,51.49980661,-0.176415994,13
"003499 - Prince Consort Road, Knightsbridge",['Museum'],Park,51.49980661,-0.176415994,13
"003499 - Prince Consort Road, Knightsbridge","['Hostel', 'Hotel']",Park,51.49980661,-0.176415994,13
"003499 - Prince Consort Road, Knightsbridge","['Cafes, Coffee, and Tea Houses', 'Indian Restaurant', 'Middle Eastern Restaurant']",Park,51.49980661,-0.176415994,13
"003499 - Prince Consort Road, Knightsbridge",['Hotel'],Park,51.49980661,-0.176415994,13
"003499 - Prince Consort Road, Knightsbridge",['Parking'],Park,51.49980661,-0.176415994,13
"003499 - Prince Consort Road, Knightsbridge",['Residential Building'],Park,51.49980661,-0.176415994,13
"003499 - Prince Consort Road, Knightsbridge",['Travel and Transportation'],Park,51.49980661,-0.176415994,13
"003499 - Prince Consort Road, Knightsbridge",['Restaurant'],Park,51.49980661,-0.176415994,13
"003499 - Prince Consort Road, Knightsbridge",['Residential Building'],Park,51.49980661,-0.176415994,13
"200119 - Dorothy Road, Clapham Junction","['Pub', 'Restaurant']",Park,51.46506424,-0.163750945,23
"200119 - Dorothy Road, Clapham Junction",['Grocery Store / Supermarket'],Park,51.46506424,-0.163750945,23
"200119 - Dorothy Road, Clapham Junction","['Coffee Shop', 'Restaurant']",Park,51.46506424,-0.163750945,23
"200119 - Dorothy Road, Clapham Junction",['Grocery Store / Supermarket'],Park,51.46506424,-0.163750945,23
"200119 - Dorothy Road, Clapham Junction",['Trade School'],Park,51.46506424,-0.163750945,23
"200119 - Dorothy Road, Clapham Junction",['Fish and Chips Shop'],Park,51.46506424,-0.163750945,23
"200119 - Dorothy Road, Clapham Junction",['American Restaurant'],Park,51.46506424,-0.163750945,23
"200119 - Dorothy Road, Clapham Junction",['Bakery'],Park,51.46506424,-0.163750945,23
"200119 - Dorothy Road, Clapham Junction",['Dining and Drinking'],Park,51.46506424,-0.163750945,23
"200119 - Dorothy Road, Clapham Junction","['Sports Bar', 'Restaurant']",Park,51.46506424,-0.163750945,23
"200251 - Bow Road Station, Bow",['Burger Joint'],Park,51.527058,-0.025296,7
"200251 - Bow Road Station, Bow",['Urban Park'],Park,51.527058,-0.025296,7
"200251 - Bow Road Station, Bow",['Hostel'],Park,51.527058,-0.025296,7
"200251 - Bow Road Station, Bow",['Restaurant'],Park,51.527058,-0.025296,7
"200251 - Bow Road Station, Bow",['Locksmith'],Park,51.527058,-0.025296,7
"200251 - Bow Road Station, Bow",['Park'],Park,51.527058,-0.025296,7
"200251 - Bow Road Station, Bow",['Cemetery'],Park,51.527058,-0.025296,7
"200251 - Bow Road Station, Bow",['Non-Profit Organization'],Park,51.527058,-0.025296,7
"200251 - Bow Road Station, Bow",['Church'],Park,51.527058,-0.025296,7
"200251 - Bow Road Station, Bow","['Fast Food Restaurant', 'Halal Restaurant']",Park,51.527058,-0.025296,7
"003438 - Devonshire Square, Liverpool Street",['Hotel'],Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",['Parking'],Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",['Park'],Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",['Park'],Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",['Park'],Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",['Real Estate Service'],Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",['Plaza'],Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",['Parking'],Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",['Parking'],Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",['Parking'],Park,51.51646835,-0.079684557,3
"300243 - Good's Way, King's Cross",['Restaurant'],Park,51.5346677396,-0.125078652873,20
"300243 - Good's Way, King's Cross",['Nature Preserve'],Park,51.5346677396,-0.125078652873,20
"300243 - Good's Way, King's Cross","['Café', 'Restaurant']",Park,51.5346677396,-0.125078652873,20
"300243 - Good's Way, King's Cross",['Park'],Park,51.5346677396,-0.125078652873,20
"300243 - Good's Way, King's Cross",['Grocery Store / Supermarket'],Park,51.5346677396,-0.125078652873,20
"300243 - Good's Way, King's Cross",['Restaurant'],Park,51.5346677396,-0.125078652873,20
"300243 - Good's Way, King's Cross","['Bakery', 'Tea Room', 'Restaurant']",Park,51.5346677396,-0.125078652873,20
"300243 - Good's Way, King's Cross","['Cocktail Bar', 'Hotel Bar', 'English Restaurant']",Park,51.5346677396,-0.125078652873,20
"300243 - Good's Way, King's Cross",['English Restaurant'],Park,51.5346677396,-0.125078652873,20
"300243 - Good's Way, King's Cross",['Café'],Park,51.5346677396,-0.125078652873,20
"003420 - Sedding Street, Sloane Square","['Lounge', 'Restaurant']",Park,51.49313,-0.156876,18
"003420 - Sedding Street, Sloane Square","['Cafes, Coffee, and Tea Houses', 'Indian Restaurant', 'Middle Eastern Restaurant']",Park,51.49313,-0.156876,18
"003420 - Sedding Street, Sloane Square",['Hotel'],Park,51.49313,-0.156876,18
"003420 - Sedding Street, Sloane Square",['Casino'],Park,51.49313,-0.156876,18
"003420 - Sedding Street, Sloane Square",['Parking'],Park,51.49313,-0.156876,18
"003420 - Sedding Street, Sloane Square",['Business and Professional Services'],Park,51.49313,-0.156876,18
"003420 - Sedding Street, Sloane Square",['Hotel'],Park,51.49313,-0.156876,18
"003420 - Sedding Street, Sloane Square",['Breakfast Spot'],Park,51.49313,-0.156876,18
"003420 - Sedding Street, Sloane Square",['Hotel'],Park,51.49313,-0.156876,18
"003420 - Sedding Street, Sloane Square",['Parking'],Park,51.49313,-0.156876,18
"000986 - Finsbury Library , Finsbury","['Coffee Shop', 'Restaurant']",Park,51.52671796,-0.104298194,11
"000986 - Finsbury Library , Finsbury","['Bar', 'English Restaurant']",Park,51.52671796,-0.104298194,11
"000986 - Finsbury Library , Finsbury","['Mediterranean Restaurant', 'Middle Eastern Restaurant']",Park,51.52671796,-0.104298194,11
"000986 - Finsbury Library , Finsbury",['Australian Restaurant'],Park,51.52671796,-0.104298194,11
"000986 - Finsbury Library , Finsbury",['Hair Salon'],Park,51.52671796,-0.104298194,11
"000986 - Finsbury Library , Finsbury",['Retail'],Park,51.52671796,-0.104298194,11
"000986 - Finsbury Library , Finsbury",['Butcher'],Park,51.52671796,-0.104298194,11
"000986 - Finsbury Library , Finsbury","['Bakery', 'Restaurant']",Park,51.52671796,-0.104298194,11
"000986 - Finsbury Library , Finsbury",['Hotel'],Park,51.52671796,-0.104298194,11
"000986 - Finsbury Library , Finsbury","['Bakery', 'Café', 'Restaurant']",Park,51.52671796,-0.104298194,11
"000979 - Wenlock Road , Hoxton",['Park'],Park,51.53099181,-0.093903825,8
"000979 - Wenlock Road , Hoxton","['Wine Bar', 'Coffee Shop', 'Restaurant']",Park,51.53099181,-0.093903825,8
"000979 - Wenlock Road , Hoxton",['Park'],Park,51.53099181,-0.093903825,8
"000979 - Wenlock Road , Hoxton","['Coffee Shop', 'Restaurant']",Park,51.53099181,-0.093903825,8
"000979 - Wenlock Road , Hoxton",['Pub'],Park,51.53099181,-0.093903825,8
"000979 - Wenlock Road , Hoxton",['Park'],Park,51.53099181,-0.093903825,8
"000979 - Wenlock Road , Hoxton","['Cheese Store', 'Grocery Store / Supermarket']",Park,51.53099181,-0.093903825,8
"000979 - Wenlock Road , Hoxton","['Bar', 'Restaurant']",Park,51.53099181,-0.093903825,8
"000979 - Wenlock Road , Hoxton",['Butcher'],Park,51.53099181,-0.093903825,8
"000979 - Wenlock Road , Hoxton",['Retail'],Park,51.53099181,-0.093903825,8
"000959 - Milroy Walk, South Bank","['Bar', 'Pizzeria']",Park,51.50724437,-0.106237501,27
"000959 - Milroy Walk, South Bank","['Bar', 'Gastropub']",Park,51.50724437,-0.106237501,27
"000959 - Milroy Walk, South Bank",['Dining and Drinking'],Park,51.50724437,-0.106237501,27
"000959 - Milroy Walk, South Bank",['Retail'],Park,51.50724437,-0.106237501,27
"000959 - Milroy Walk, South Bank","['Pub', 'Thai Restaurant']",Park,51.50724437,-0.106237501,27
"000959 - Milroy Walk, South Bank",['Chinese Restaurant'],Park,51.50724437,-0.106237501,27
"000959 - Milroy Walk, South Bank",['Skate Park'],Park,51.50724437,-0.106237501,27
"000959 - Milroy Walk, South Bank",['Food and Beverage Retail'],Park,51.50724437,-0.106237501,27
"000959 - Milroy Walk, South Bank","['Wine Bar', 'Restaurant']",Park,51.50724437,-0.106237501,27
"000959 - Milroy Walk, South Bank","['Clothing Store', ""Women's Store""]",Park,51.50724437,-0.106237501,27
"200238 - Westferry DLR, Limehouse","['Burger Joint', 'American Restaurant', 'Fast Food Restaurant']",Park,51.509303,-0.025996,40
"200238 - Westferry DLR, Limehouse",['Park'],Park,51.509303,-0.025996,40
"200238 - Westferry DLR, Limehouse","['Bakery', 'Cafes, Coffee, and Tea Houses']",Park,51.509303,-0.025996,40
"200238 - Westferry DLR, Limehouse",['English Restaurant'],Park,51.509303,-0.025996,40
"200238 - Westferry DLR, Limehouse",['Park'],Park,51.509303,-0.025996,40
"200238 - Westferry DLR, Limehouse",['Park'],Park,51.509303,-0.025996,40
"200238 - Westferry DLR, Limehouse",['Retail'],Park,51.509303,-0.025996,40
"200238 - Westferry DLR, Limehouse",['English Restaurant'],Park,51.509303,-0.025996,40
"200238 - Westferry DLR, Limehouse",['History Museum'],Park,51.509303,-0.025996,40
"200238 - Westferry DLR, Limehouse","['Café', 'English Restaurant', 'Fast Food Restaurant']",Park,51.509303,-0.025996,40
"001088 - Triangle Car Park, Hyde Park",['Park'],Park,51.50645179,-0.170279555,2
"001088 - Triangle Car Park, Hyde Park",['Landmarks and Outdoors'],Park,51.50645179,-0.170279555,2
"001088 - Triangle Car Park, Hyde Park",['Parking'],Park,51.50645179,-0.170279555,2
"001088 - Triangle Car Park, Hyde Park",['Track'],Park,51.50645179,-0.170279555,2
"001088 - Triangle Car Park, Hyde Park",['Stable'],Park,51.50645179,-0.170279555,2
"001088 - Triangle Car Park, Hyde Park",['Hotel'],Park,51.50645179,-0.170279555,2
"001088 - Triangle Car Park, Hyde Park",['Hotel'],Park,51.50645179,-0.170279555,2
"001088 - Triangle Car Park, Hyde Park",['Casino'],Park,51.50645179,-0.170279555,2
"001088 - Triangle Car Park, Hyde Park",['Police Station'],Park,51.50645179,-0.170279555,2
"001088 - Triangle Car Park, Hyde Park",['Hotel'],Park,51.50645179,-0.170279555,2
"003468 - Margery Street, Clerkenwell","['Bakery', 'Restaurant']",Park,51.52659961,-0.112432615,3
"003468 - Margery Street, Clerkenwell","['Mediterranean Restaurant', 'Middle Eastern Restaurant']",Park,51.52659961,-0.112432615,3
"003468 - Margery Street, Clerkenwell",['African Restaurant'],Park,51.52659961,-0.112432615,3
"003468 - Margery Street, Clerkenwell","['Bar', 'English Restaurant']",Park,51.52659961,-0.112432615,3
"003468 - Margery Street, Clerkenwell",['Retail'],Park,51.52659961,-0.112432615,3
"003468 - Margery Street, Clerkenwell","['Café', 'American Restaurant']",Park,51.52659961,-0.112432615,3
"003468 - Margery Street, Clerkenwell",['Australian Restaurant'],Park,51.52659961,-0.112432615,3
"003468 - Margery Street, Clerkenwell",['Butcher'],Park,51.52659961,-0.112432615,3
"003468 - Margery Street, Clerkenwell",['Pilates Studio'],Park,51.52659961,-0.112432615,3
"003468 - Margery Street, Clerkenwell",['Middle Eastern Restaurant'],Park,51.52659961,-0.112432615,3
"001011 - Belgrove Street , King's Cross",['Grocery Store / Supermarket'],Park,51.52994371,-0.123616824,23
"001011 - Belgrove Street , King's Cross","['Cocktail Bar', 'Hotel Bar', 'English Restaurant']",Park,51.52994371,-0.123616824,23
"001011 - Belgrove Street , King's Cross","['Bakery', 'Tea Room', 'Restaurant']",Park,51.52994371,-0.123616824,23
"001011 - Belgrove Street , King's Cross",['Restaurant'],Park,51.52994371,-0.123616824,23
"001011 - Belgrove Street , King's Cross",['Restaurant'],Park,51.52994371,-0.123616824,23
"001011 - Belgrove Street , King's Cross",['Café'],Park,51.52994371,-0.123616824,23
"001011 - Belgrove Street , King's Cross",['Library'],Park,51.52994371,-0.123616824,23
"001011 - Belgrove Street , King's Cross",['Grocery Store / Supermarket'],Park,51.52994371,-0.123616824,23
"001011 - Belgrove Street , King's Cross",['Bar'],Park,51.52994371,-0.123616824,23
"001011 - Belgrove Street , King's Cross",['Dim Sum Restaurant'],Park,51.52994371,-0.123616824,23
"200254 - Teviot Street, Poplar","['Café', 'English Restaurant', 'Fast Food Restaurant']",Park,51.518811,-0.011662,7
"200254 - Teviot Street, Poplar",['Brewery'],Park,51.518811,-0.011662,7
"200254 - Teviot Street, Poplar",['Park'],Park,51.518811,-0.011662,7
"200254 - Teviot Street, Poplar",['Food and Beverage Retail'],Park,51.518811,-0.011662,7
"200254 - Teviot Street, Poplar",['Landmarks and Outdoors'],Park,51.518811,-0.011662,7
