fsq_id,location_name,name,poi_type,rating,price
4aec9f2bf964a5208bc921e3,"003491 - Princes Square, Bayswater",Hafez Restaurant,"['Middle Eastern Restaurant', 'Persian Restaurant']",,
4b6c2ae4f964a5204a272ce3,"003491 - Princes Square, Bayswater",The Prince Edward,"['Pub', 'Gastropub']",,
4bd61d61cfa7b713601427da,"003491 - Princes Square, Bayswater",Phoenix Hotel,['Hotel'],,
4bd5d4ca7b1876b0fe728b86,"003491 - Princes Square, Bayswater",Grand Plaza Serviced Apartments,['Hotel'],,
4c6efd3db3ce224b11766fc6,"003491 - Princes Square, Bayswater",Durbar Tandoori Restaurant,['Indian Restaurant'],,
4d14ea7f8312236a6f5c4eba,"003491 - Princes Square, Bayswater",Tinseltown,['American Restaurant'],,
4ac518b6f964a5201ba120e3,"003491 - Princes Square, Bayswater",Bayswater Inn,['Hotel'],,
4c17df0b834e2d7f22062880,"003491 - Princes Square, Bayswater",Wedgewood Hotel,['Hotel'],,
4e2c060f14955dbf7ae05748,"200056 - Vauxhall Walk, Vauxhall",Vauxhall Pleasure Gardens,['Park'],,
4e2c0e2618a80bb0585fb44f,"200056 - Vauxhall Walk, Vauxhall",The Grassy Knoll - Vauxhall,['Park'],,
4be7f1dd88ed2d7f1e39cb1d,"200056 - Vauxhall Walk, Vauxhall",The Black Dog,['Pub'],,
4e2eb0d61495329632fc4cd4,"200056 - Vauxhall Walk, Vauxhall",Tea House Theatre,"['Café', 'Tea Room', 'English Restaurant']",,
5247f23e11d2a0722b3f7ab3,"200056 - Vauxhall Walk, Vauxhall",Vauxhall Gardens Glasshouse Play Area,['Playground'],,
b520d2694e784f18f840c4b6,"200184 - Erin Close, Walham Green",Walham Green,['Park'],,
d225025b7b734ae4f6b08b65,"200184 - Erin Close, Walham Green",Eel Brook Common,['Park'],,
4cf148db899c6ea86d9eefc1,"200184 - Erin Close, Walham Green",Fulham Car Pound,['Parking'],,
53e41c3d498eaa1264f9f77e,"001133 - Baylis Road, Waterloo",House of Vans,['Skate Park'],,
4bf3ce153f86c9b68077b21c,"001133 - Baylis Road, Waterloo",Waterloo Millennium Green,['Park'],,
533bfd3c498e6db1ab1ad5ef,"001133 - Baylis Road, Waterloo",Ufford Street Recreation Ground,['Park'],,
4af49eaaf964a52066f421e3,"001133 - Baylis Road, Waterloo",Masters Super Fish,"['Fish and Chips Shop', 'Seafood Restaurant']",,
4acd8e7df964a52044cc20e3,"001133 - Baylis Road, Waterloo",London Waterloo Railway Station (WAT),['Rail Station'],,
4b915063f964a52047b233e3,"000981 - British Museum, Bloomsbury",Camera Cafe,"['Café', 'Coffee Shop']",,
539326ab498ee0e5e0b97215,"000981 - British Museum, Bloomsbury",Old Gloucester Street Gardens,['Playground'],,
5f9c4a0373f7596604b6b65c,"000981 - British Museum, Bloomsbury",Bloomsbury Square Car Park,['Parking'],,
4f6c8f0be4b060033178e938,"000981 - British Museum, Bloomsbury",British Museum bus parking,['Parking'],,
4b13ef42f964a520a19a23e3,"200237 - Parson's Green , Parson's Green",The White Horse,"['Beer Bar', 'Pub', 'English Restaurant']",,
4fc4a2f3e4b035d6cb1a9c26,"003440 - Royal Avenue 1, Chelsea",Markham Square,['Park'],,
4f04597be5faf0bb0bdcfcc6,"003440 - Royal Avenue 1, Chelsea",Joe & the Juice,['Restaurant'],,
4c30a942a0ced13a256f126e,"003440 - Royal Avenue 1, Chelsea","Startisans, Duke of York Square",['Plaza'],,
4ac518cdf964a520e9a520e3,"022158 - Exhibition Road Museums 1, South Kensington",Science Museum,['Science Museum'],,
4ac518cdf964a520e8a520e3,"022158 - Exhibition Road Museums 1, South Kensington",Natural History Museum,['Science Museum'],,
5d4595dca4ace900074c940c,"022158 - Exhibition Road Museums 1, South Kensington",The Garden,['Indoor Play Area'],,
5a09cd46e075500ceb10e292,"022158 - Exhibition Road Museums 1, South Kensington",Cast Courts,['Exhibit'],,
598db01a5c68384be552c5f3,"022158 - Exhibition Road Museums 1, South Kensington",Imperial College London Car Park,['Parking'],,
5835fa96f9edc560147dbbd1,"003483 - Fashion Street, Whitechapel",Juju's Bar and Stage,"['Bar', 'Restaurant']",,
5e7decb791d452000807f185,"003483 - Fashion Street, Whitechapel",Chicksand Street Park,['Playground'],,
58586adb8ab03f02a6cec352,"003483 - Fashion Street, Whitechapel",Gourmet Sushi,"['Fast Food Restaurant', 'Japanese Restaurant']",,
4e3d79071838cb1b82f09d24,"003483 - Fashion Street, Whitechapel",Whites Row Car Park,['Parking'],,
5ced5c6d8a6f17002c135473,"200072 - Houndsditch, Aldgate",The War of the Worlds,['Amusement Park'],,
4b8e497af964a5202c1e33e3,"300075 - Upcerne Road, West Chelsea",Westfield Park,['Park'],,
4dfc7bfc18a8eee4fe3ca88d,"300075 - Upcerne Road, West Chelsea",Lots Road Playground,['Playground'],,
56f399b4498e79a0ac144e90,"300239 - Victory Place, Walworth",Nursery Row Park,['Park'],,
51a7090d501981ceef878532,"003463 - Argyll Road, Kensington",Kensington Town Hall Car Park,['Parking'],,
4df46d4dfa76abc3d8706f12,"200108 - Bishop's Bridge Road East, Bayswater",Paddington Station Public Car Park,['Parking'],,
00ed177a1e594ff7fa8824df,"001068 - Norton Folgate, Liverpool Street",Enpaa,['Community and Government'],,
51605f56e4b024efa71a9873,"001068 - Norton Folgate, Liverpool Street",The Crown and Shuttle,"['Beer Bar', 'Beer Garden', 'Restaurant']",,
4bf6da2c13aed13ad652eaf7,"001068 - Norton Folgate, Liverpool Street",Queen of Hoxton Rooftop,['Roof Deck'],,
4b9ac811f964a52015d535e3,"001068 - Norton Folgate, Liverpool Street",Hearn Street Car Park,['Parking'],,
608434913b51f03ff4aa9857,"001068 - Norton Folgate, Liverpool Street",The Plant Warehouse,['Garden Center'],,
608443c716e6540d9aa12f0d,"001068 - Norton Folgate, Liverpool Street",Plant Warehouse,['Garden Center'],,
56d31ea6498e49c428d44702,"001062 - Braham Street, Aldgate",Big Moe's Diner,"['Diner', 'American Restaurant']",,
5a6b03b11213847e7327c221,"001062 - Braham Street, Aldgate",NCP London Whitechapel High St,['Parking'],,
4ad4e590f964a52089fc20e3,"001105 - LMU Commercial Road, Whitechapel",Altab Ali Park,['Park'],,
4adb4f33f964a520c32521e3,"001105 - LMU Commercial Road, Whitechapel",Maedah Grill,['Turkish Restaurant'],,
4ac518cef964a52027a620e3,"200111 - Abbotsbury Road, Holland Park",Holland Park,['Park'],,
92f12268439744bb9f2937cd,"200111 - Abbotsbury Road, Holland Park",Holland Park,['Urban Park'],,
5ba7cf1cdb1d81002cf465e6,"200111 - Abbotsbury Road, Holland Park",Holland Park Toddler Playground,['Playground'],,
4c0a02c7009a0f47fcc7e8bf,"200111 - Abbotsbury Road, Holland Park",Holland Park Sports Field,['Soccer Field'],,
4bf94c348d30d13a74f10118,"001025 - Bolsover Street, Fitzrovia",Park Square Gardens,['Park'],,
bc0926074ee74c798cd77d29,"001025 - Bolsover Street, Fitzrovia",Park Square West,['Park'],,
06ba00a899ce487927558900,"001025 - Bolsover Street, Fitzrovia",Regents Park,"['Coffee Shop', 'Restaurant']",,
5a1b19b0ea1e44656805ad26,"001025 - Bolsover Street, Fitzrovia",Fume UK,['Hookah Bar'],,
4bc71f3d0050b713260bb83b,"001025 - Bolsover Street, Fitzrovia",Meliá White House,['Lodging'],,
4ad2186ef964a5205edf20e3,"001025 - Bolsover Street, Fitzrovia","Holiday Inn London - Regent's Park, an IHG Hotel",['Lodging'],,
4ad83277f964a520dc1021e3,"001025 - Bolsover Street, Fitzrovia",Demartino,['Italian Restaurant'],,
5f0852cb8d2f57429b07c0c4,"001025 - Bolsover Street, Fitzrovia",NCP London Regents Park,['Parking'],,
4ac518cdf964a520e9a520e3,"200052 - Exhibition Road Museums 2, South Kensington",Science Museum,['Science Museum'],,
4ac518cdf964a520e8a520e3,"200052 - Exhibition Road Museums 2, South Kensington",Natural History Museum,['Science Museum'],,
4f856657e4b0cd08a4893b3b,"200052 - Exhibition Road Museums 2, South Kensington",The Ampersand Hotel,['Hotel'],,
5a09cd46e075500ceb10e292,"200052 - Exhibition Road Museums 2, South Kensington",Cast Courts,['Exhibit'],,
5d4595dca4ace900074c940c,"200052 - Exhibition Road Museums 2, South Kensington",The Garden,['Indoor Play Area'],,
55dc9354498ea88689c4ca08,"001124 - Sumner Place, South Kensington",Mimosa Chelsea,['English Restaurant'],,
5921ef7b4c954c04e9ae41ea,"003422 - Charlbert Street, St. John's Wood",Drunch Regent's Park,"['Bar', 'Restaurant']",,
57010375498efec398364190,"003422 - Charlbert Street, St. John's Wood",Chicken Shop and Dirty Burger,['Fast Food Restaurant'],,
4b200f7ff964a520b32c24e3,"003422 - Charlbert Street, St. John's Wood",Duke of York,"['Wine Bar', 'Gastropub']",,
4c96228ff244b1f78892311d,"300056 - Mile End Stadium, Mile End",Mile End Skate Park,['Skate Park'],,
4b85563cf964a520845731e3,"300056 - Mile End Stadium, Mile End",Mile End Park Leisure Centre,['Gym and Studio'],,
4baf7ed7f964a52095043ce3,"001212 - Concert Hall Approach 2, South Bank",Southbank Skate Park,['Skate Park'],,
4bdec9150d69b713580266d3,"001212 - Concert Hall Approach 2, South Bank",Jubilee Gardens,['Park'],,
4db2fed55da3a76f441eb742,"001212 - Concert Hall Approach 2, South Bank",Queen Elizabeth Hall Roof Garden,['Roof Deck'],,
4d43210a7fb05481381d7279,"001212 - Concert Hall Approach 2, South Bank",The Green Room,"['Bar', 'English Restaurant']",,
538cd04c498e98c029af44bf,"001212 - Concert Hall Approach 2, South Bank",Doon Street Car Park,['Parking'],,
4b9e3908f964a520f6d236e3,"001160 - Craven Street, Strand",Victoria Embankment Gardens,['Garden'],,
4ac518cef964a520f9a520e3,"001160 - Craven Street, Strand",Trafalgar Square,['Landmarks and Outdoors'],,
4acdb591f964a520c7cc20e3,"001160 - Craven Street, Strand",Gordon's Wine Bar,"['Wine Bar', 'Restaurant']",,
4acf3b84f964a520d0d220e3,"001160 - Craven Street, Strand","The Harp, Covent Garden",['Bar'],,
4aec40e1f964a520b0c521e3,"001160 - Craven Street, Strand",Sherlock Holmes,"['Pub', 'Gastropub']",,
4afd61a6f964a520822722e3,"001160 - Craven Street, Strand",Caffè Nero,"['Cafes, Coffee, and Tea Houses']",,
4dbc1123a86e0e98a1d913b4,"001160 - Craven Street, Strand",The Rooftop,"['Cocktail Bar', 'Wine Bar', 'Restaurant']",,
4baa57e6f964a5202b613ae3,"001160 - Craven Street, Strand",Halfway to Heaven,['Night Club'],,
4c728941d944224b24df0c29,"001160 - Craven Street, Strand",Duke of Buckingham's Watergate,['Sculpture Garden'],,
4c83a7df2f1c236a49734443,"001114 - Pont Street, Knightsbridge",Lennox Gardens,['Park'],,
4c0a6f3232daef3b06a44b50,"001114 - Pont Street, Knightsbridge",Cadogan Square Small Garden Limited,"['Property Management Office', 'Real Estate Agency']",,
4ac518b4f964a52080a020e3,"001114 - Pont Street, Knightsbridge",Jumeirah Carlton Tower,['Hotel'],,
51361d1ae4b082d2749970b2,"003442 - Abingdon Villas, Kensington",Pembroke Square,['Park'],,
4e3843c752b1aec580021ff3,"003442 - Abingdon Villas, Kensington",Edwardes Square,['Park'],,
4c66c32fe1da1b8d38ce9bc3,"200084 - Doddington Grove, Kennington",Pasley Park,['Park'],,
4bdee05fe75c0f471515c903,"001162 - Dorset Square, Marylebone",Clarence Gate,['Park'],,
4ac518b5f964a520a3a020e3,"001162 - Dorset Square, Marylebone",Afternoon Tea at the Landmark Hotel,['Restaurant'],,
4ac518c0f964a52098a320e3,"001162 - Dorset Square, Marylebone","Winter garden restaurant, the landmark hotel, Marylebone, London","['Tea Room', 'Restaurant']",,
4ad09694f964a52099d820e3,"001162 - Dorset Square, Marylebone",London Marylebone Railway Station (MYB),['Rail Station'],,
4b530264f964a5207c8c27e3,"001162 - Dorset Square, Marylebone",The Volunteer,"['Bar', 'Bistro', 'Gastropub']",,
4c069cd92e80a593516274f9,"001162 - Dorset Square, Marylebone",Ivor Place,['Playground'],,
4c1b6a2563750f470bc7b467,"001162 - Dorset Square, Marylebone",Sports Bar & Grill,"['Sports Bar', 'Burger Joint', 'American Restaurant']",,
4de8ce0688774aa92ca7692c,"001162 - Dorset Square, Marylebone",Motorcycle Parking Bay,['Parking'],,
4b50aae3f964a5206b2c27e3,"001162 - Dorset Square, Marylebone",Victoria & Albert,['Pub'],,
4d92109e9d0f721e96922473,"200236 - Greenberry Street, St.John's Wood",St John's Wood Church Gardens,['Garden'],,
57010375498efec398364190,"200236 - Greenberry Street, St.John's Wood",Chicken Shop and Dirty Burger,['Fast Food Restaurant'],,
4c2f6a28ed37a593ca2e6703,"200236 - Greenberry Street, St.John's Wood",St Johns Wood Playground,['Playground'],,
579e34a1498eae44c2ab3ca1,"200236 - Greenberry Street, St.John's Wood",Charlbert Bridge,['Bridge'],,
5016a8d8e4b0b960192695e6,"200030 - Driffield Road, Old Ford",St Stephens Green,['Park'],,
ef6413b1b3ea41572b09f4b5,"000988 - Great Russell Street, Bloomsbury",Bedford Square Garden,['Park'],,
4b915063f964a52047b233e3,"000988 - Great Russell Street, Bloomsbury",Camera Cafe,"['Café', 'Coffee Shop']",,
9f84fa0fbfa3443fa29ac6b9,"022170 - Kennington Station, Kennington",Kennington Park Road,['Park'],,
4ccb1efc566aa093cbcf18fd,"022170 - Kennington Station, Kennington",The Old Red Lion,"['Pub', 'Gastropub']",,
4d45d56fe198721e20c7c98b,"200121 - Shoreditch Court, Haggerston",Albion Square,['Park'],,
4bc0623bf8219c74287cb110,"200131 - Clarkson Street, Bethnal Green",Bethnal Green Gardens,['Park'],,
4df5b4d4a809141629a9f684,"200131 - Clarkson Street, Bethnal Green",Middleton Green,['Park'],,
880bf61fa04f4f7bd3853228,"200131 - Clarkson Street, Bethnal Green","Paradise Gardens, Paradise Row, London",['Park'],,
5a89ca6c838e597879dcb341,"200131 - Clarkson Street, Bethnal Green",Sodo Pizza - Bethnal Green,['Pizzeria'],,
4e83b6abb8f7e9f997b3c2a7,"200131 - Clarkson Street, Bethnal Green",Travis Perkins,['Construction Supplies Store'],,
4ada5af6f964a520c22121e3,"300201 - Coram Street, Bloomsbury",Gordon Square,"['Park', 'Garden']",,
4ac518d1f964a520d0a620e3,"300201 - Coram Street, Bloomsbury",Tavistock Square,['Park'],,
4bf5317498ac0f47ddc864a8,"300201 - Coram Street, Bloomsbury",Woburn Square,['Park'],,
13cbb61b978d4cd1492d3b3e,"300201 - Coram Street, Bloomsbury",Santa's London Grotto,['Amusement Park'],,
346ab83269bf41234ba9e24f,"300201 - Coram Street, Bloomsbury",Tavistock Square,['Landmarks and Outdoors'],,
4ad5ef05f964a5200a0421e3,"300201 - Coram Street, Bloomsbury",Russell Square,"['Café', 'Coffee Shop', 'Restaurant']",,
4dd0e2d6cc3f310d37f2d116,"300201 - Coram Street, Bloomsbury",Salsa on Sundays,['Night Club'],,
4bbeef1c85fbb71377707167,"300201 - Coram Street, Bloomsbury",Cafe in the Gardens,['Café'],,
5cfe68c58496ca002c9871f0,"300201 - Coram Street, Bloomsbury",NCP London Brunswick Square,['Parking'],,
5d39a8d6d962bb0008ddf01f,"300201 - Coram Street, Bloomsbury",Royal National Car Park,['Parking'],,
6198f4ceedfee3499ac45856,"200076 - Westminster Bridge Road, Elephant & Castle",Imperial Dog Park,['Park'],,
4af49eaaf964a52066f421e3,"200076 - Westminster Bridge Road, Elephant & Castle",Masters Super Fish,"['Fish and Chips Shop', 'Seafood Restaurant']",,
4f31b97ee4b0acb1ec2bfdf8,"200076 - Westminster Bridge Road, Elephant & Castle",The Private Car Park,['Parking'],,
4ba632a7f964a520ca3a39e3,"002682 - Turquoise Island, Notting Hill",Powis Square,['Park'],,
57d6fa7e498e6ae558330896,"002682 - Turquoise Island, Notting Hill",Colville Gardens,['Park'],,
4b77192ff964a520347d2ee3,"002682 - Turquoise Island, Notting Hill",202 Restaurant,"['Bistro', 'English Restaurant', 'Italian Restaurant']",,
4cc5624042d1b60c45f92213,"002682 - Turquoise Island, Notting Hill",Powis Square Kids Playground,['Playground'],,
4cc80bbf3477b60cb14a796a,"002682 - Turquoise Island, Notting Hill",Colville Playground,['Playground'],,
4adb4034f964a5203b2521e3,"002682 - Turquoise Island, Notting Hill",Earl of Lonsdale,"['Pub', 'Restaurant']",,
4cd1635f9d87224b3e7d5a3b,"001216 - Swan Street, The Borough",St George's Churchyard Gardens,['Park'],,
4ae6071af964a5202ba421e3,"001216 - Swan Street, The Borough",The Royal Oak,"['Pub', 'Restaurant']",,
5fe1f5ed92e3ef482c424891,"300090 - Blenheim Crescent, Ladbroke Grove",Buvette,['Café'],,
4bcf60e70ffdce727e69b2c0,"200214 - Woodstock Grove, Shepherd's Bush",Hilton London Kensington,['Hotel'],,
4c1fad6963750f474081bb67,"200159 - Goldsmith's Row, Haggerston",Ion Square Gardens,['Park'],,
c7864e412a9049f01af5255e,"200159 - Goldsmith's Row, Haggerston",Haggerston Park,['Park'],,
4ce3ec8277ef224b1bb9457b,"200204 - Northfields, Wandsworth",Wandsworth Park Playground,['Playground'],,
51e7cfeb498ef2f277eec979,"003479 - Old Brompton Road, South Kensington",Hereford Square,['Park'],,
4ac518bdf964a520cea220e3,"003479 - Old Brompton Road, South Kensington","The Hereford Arms, South Kensington",['Bar'],,
4bd9e1f70ef39c74879f1d2d,"001085 - Old Quebec Street, Marylebone",Hyatt Regency London - the Churchill,['Lodging'],,
4bd195aa9854d13a9abff94d,"001085 - Old Quebec Street, Marylebone",Taxi Marble Arch,['Taxi Stand'],,
4ac518c4f964a5208ba420e3,"001085 - Old Quebec Street, Marylebone",The Montagu,['English Restaurant'],,
4be1d7b8ae55a593bfbb5b62,"001085 - Old Quebec Street, Marylebone",London Marriott Hotel Park Lane,['Resort'],,
4fb94003e4b0fee48ffc48cc,"001085 - Old Quebec Street, Marylebone",Marble Arch Square,['Landmarks and Outdoors'],,
4ac518c4f964a52085a420e3,"001085 - Old Quebec Street, Marylebone",Locanda Locatelli,['Italian Restaurant'],,
4c359ed7ed37a593d4c47003,"001085 - Old Quebec Street, Marylebone",GLH Hotels - Amba Hotel Marble Arch Costa Store,['Hotel'],,
4fa33ff9e4b0dd0f110011e6,"001085 - Old Quebec Street, Marylebone",Donostia,['Tapas Restaurant'],,
4ad0e146f964a520b6da20e3,"001085 - Old Quebec Street, Marylebone",Three Tuns Marylebone,"['Pub', 'Restaurant']",,
4bf7c5e2b182c9b6ab37765a,"001085 - Old Quebec Street, Marylebone",Apcoa Parking,['Parking'],,
4bc1b70e2a89ef3b74a5f288,"001027 - Warwick Avenue Station, Maida Vale",Clifton Nurseries,['Garden Center'],,
4d8c75c35bd6f04df7e8e528,"001027 - Warwick Avenue Station, Maida Vale",Formosa Amenity,['Playground'],,
4ac518dbf964a520f9a820e3,"001152 - Marylebone Lane, Marylebone",Sofra,['Turkish Restaurant'],,
4c8a34649ef0224b958e587b,"001152 - Marylebone Lane, Marylebone",The Rifles Club,['Playground'],,
4f707697e4b07fa2c8533db9,"200150 - Cantrell Road, Bow",Rounton Park,['Park'],,
4c44702cf799e21e67c8ada2,"003490 - Southwick Street, Paddington",The Great Oak,['Park'],,
4ac518dbf964a5200aa920e3,"003490 - Southwick Street, Paddington",Bombay Palace,['Indian Restaurant'],,
4bd581fd6798ef3bcc64638d,"001148 - Queen Mother Sports Centre, Victoria",Vincent Square,['Park'],,
4b5303c1f964a5209f8c27e3,"001148 - Queen Mother Sports Centre, Victoria",Pimlico Fresh,"['Café', 'Restaurant']",,
5750043d498ee38ae5fd88aa,"001148 - Queen Mother Sports Centre, Victoria",Gail's Artisan Bakery,['Bakery'],,
4bd8894d5cf276b0a7819d00,"001148 - Queen Mother Sports Centre, Victoria",Dim T,"['Dim Sum Restaurant', 'Thai Restaurant']",,
4c9b225478ffa0934b327275,"200178 - Buckingham Gate, Westminster",Christchurch Gardens,['Park'],,
4e58fe2fb0fbdca309f6b710,"200178 - Buckingham Gate, Westminster",St James' Park Playground,['Playground'],,
4bf40516e5eba593f3211f90,"200178 - Buckingham Gate, Westminster",St Ermin's Hotel,['Hotel'],,
4dd3ba3245dd98b61e72f551,"200178 - Buckingham Gate, Westminster",Ristorante Bon Gustó,['Italian Restaurant'],,
4bcf60e70ffdce727e69b2c0,"300088 - Queensdale Road, Shepherd's Bush",Hilton London Kensington,['Hotel'],,
62b98cbd80b8bb423cc0be16,"200016 - Castlehaven Road, Camden Town",Babylon Park,['Amusement Park'],,
5602b5a7498e69e59ec3b7ee,"200016 - Castlehaven Road, Camden Town",Castlehaven Community Association,['Community Center'],,
51efb8ef498e8928440e094a,"200016 - Castlehaven Road, Camden Town",Castlehaven Open Space,['Landmarks and Outdoors'],,
4e20435345dd950bb0181707,"200016 - Castlehaven Road, Camden Town",Castlehaven Community Gardens,['Park'],,
7368698ad85d4e844aae7596,"200016 - Castlehaven Road, Camden Town",Londra Camden Town,['Park'],,
4ac518f4f964a520fbae20e3,"200016 - Castlehaven Road, Camden Town",Camden Lock Designs,['Furniture and Home Store'],,
4ad8c955f964a520a01421e3,"200016 - Castlehaven Road, Camden Town",The Lock Tavern,"['Beer Bar', 'Restaurant']",,
4b70de36f964a52058322de3,"200016 - Castlehaven Road, Camden Town",Lockside Lounge,"['Cocktail Bar', 'Lounge', 'Restaurant']",,
4d29ab52915fa0933d5e080a,"010629 - Rotherhithe Roundabout, Rotherhithe",King's Stairs Gardens,['Park'],,
4ff2bf18e4b020c287d745ed,"010629 - Rotherhithe Roundabout, Rotherhithe",Southwark Park Bandstand,['Park'],,
50b3fef419a9f85eb7f3b02e,"010629 - Rotherhithe Roundabout, Rotherhithe",Watch House,['Coffee Shop'],,
501d85e8e4b0584dfab01a89,"010629 - Rotherhithe Roundabout, Rotherhithe",Perfetta Pizzeria,['Pizzeria'],,
4be41f9c2457a59391c3a915,"001036 - Crawford Street, Marylebone",Paddington Street Gardens,['Playground'],,
4e7b7a8fb0fb5921305bda23,"001036 - Crawford Street, Marylebone",Children's Playground,['Playground'],,
4ac518e8f964a52075ab20e3,"001220 - Imperial College, Knightsbridge",Royal Albert Hall,['Building / Structure'],,
4ac518b7f964a52055a120e3,"001220 - Imperial College, Knightsbridge",Astor Hyde Park Hostel,"['Hostel', 'Hotel']",,
51e2a265498e6f1748fa0794,"001220 - Imperial College, Knightsbridge",Rhubarb,"['Café', 'Event Space']",,
4ac518f7f964a520c5af20e3,"001220 - Imperial College, Knightsbridge",Royal College of Art,['College Arts Building'],,
57eea1e5498e9546425ec77b,"001220 - Imperial College, Knightsbridge",Heineken Green Room,['Lounge'],,
4ac518e8f964a52075ab20e3,"001193 - Kensington Gore, Knightsbridge",Royal Albert Hall,['Building / Structure'],,
4ac518b7f964a52055a120e3,"001193 - Kensington Gore, Knightsbridge",Astor Hyde Park Hostel,"['Hostel', 'Hotel']",,
4ac518f7f964a520c5af20e3,"001193 - Kensington Gore, Knightsbridge",Royal College of Art,['College Arts Building'],,
51e2a265498e6f1748fa0794,"001193 - Kensington Gore, Knightsbridge",Rhubarb,"['Café', 'Event Space']",,
57eea1e5498e9546425ec77b,"001193 - Kensington Gore, Knightsbridge",Heineken Green Room,['Lounge'],,
4e3eb9ab8877b00cfc57e199,"002633 - Palace Gardens Terrace, Notting Hill",Pembridge Gardens,['Park'],,
3b05cd54e15345c7bbacb8db,"002633 - Palace Gardens Terrace, Notting Hill",The Silver Time,['Amusement Park'],,
4ee61a462da504839760f8e0,"002633 - Palace Gardens Terrace, Notting Hill","The Churchill Arms, Kensington",['Bar'],,
4b87cf79f964a52014cd31e3,"200166 - Southerton Road, Hammersmith",Hop Poles,['Bar'],,
4d8860487d4c548117203e71,"200166 - Southerton Road, Hammersmith",Hammersmith London Underground Station,['Transport Hub'],,
4b2e2e55f964a5202edd24e3,"200211 - Union Grove, Wandsworth Road",Larkhall Park,['Park'],,
5012bf8ee4b0354628e33dce,"200211 - Union Grove, Wandsworth Road",Young's Pub,"['Beer Garden', 'Restaurant']",,
4bdb7fe463c5c9b6be612868,"300242 - Allington Street, Victoria",Grosvenor Gardens,['Park'],,
0f27b808274940aa96e45dd0,"300242 - Allington Street, Victoria",The Buckingham Palace Shop,['Landmarks and Outdoors'],,
4c989ceb07916dcbf14aed1b,"300242 - Allington Street, Victoria",The Savanna,"['Gourmet Store', 'Grocery Store / Supermarket', 'Liquor Store']",,
4ac518c1f964a520d8a320e3,"300242 - Allington Street, Victoria",Bbar,"['Cocktail Bar', 'Bistro', 'African Restaurant']",,
4c00c9f8ad15a5937f7b8e73,"300242 - Allington Street, Victoria",Lower Grosvenor Gardens,"['Sculpture Garden', 'Garden']",,
4ba34927f964a520503338e3,"300242 - Allington Street, Victoria",BaseKit London,['Technology Business'],,
4bdb7fe463c5c9b6be612868,"000968 - Warwick Row, Westminster",Grosvenor Gardens,['Park'],,
0f27b808274940aa96e45dd0,"000968 - Warwick Row, Westminster",The Buckingham Palace Shop,['Landmarks and Outdoors'],,
4ac518c1f964a520d8a320e3,"000968 - Warwick Row, Westminster",Bbar,"['Cocktail Bar', 'Bistro', 'African Restaurant']",,
4c00c9f8ad15a5937f7b8e73,"000968 - Warwick Row, Westminster",Lower Grosvenor Gardens,"['Sculpture Garden', 'Garden']",,
4f3cd542a17c8a4ed1db6367,"010625 - Penfold Street, Marylebone",Church Street Car Park,['Parking'],,
4ad64197f964a5201d0621e3,"001015 - New Globe Walk, Bankside",Shakespeare's Globe,['Music Venue'],,
4b0018abf964a520bf3a22e3,"001015 - New Globe Walk, Bankside",Starbucks,['Coffee Shop'],,
ff4c06739f5a4d466e048d0f,"003457 - Rochester Row, Westminster",Channel 4 Car Park,['Park'],,
4bcf48880ffdce72bd58b2c0,"003457 - Rochester Row, Westminster",Grange Wellington Hotel,['Hotel'],,
4bed4c1e6e8c20a1ae1f7061,"003457 - Rochester Row, Westminster",The Laughing Halibut,['Fish and Chips Shop'],,
4b0c6aa1f964a520cd3c23e3,"003457 - Rochester Row, Westminster",Flat Cap Coffee Co,"['Café', 'Coffee Shop', 'Restaurant']",,
4b630126f964a5203a5d2ae3,"003457 - Rochester Row, Westminster",Cafe Fresco,"['Café', 'Restaurant']",,
4c522187048b1b8d609f0c30,"200134 - Albany Street, The Regent's Park",Munster Square,['Park'],,
5348793a498e59262b5d4c60,"200134 - Albany Street, The Regent's Park",Regent's Park Allotment Garden,['Garden'],,
4b2e2e55f964a5202edd24e3,"200173 - Courland Grove, Wandsworth Road",Larkhall Park,['Park'],,
5012bf8ee4b0354628e33dce,"200173 - Courland Grove, Wandsworth Road",Young's Pub,"['Beer Garden', 'Restaurant']",,
4bd581fd6798ef3bcc64638d,"001196 - Vincent Square, Westminster",Vincent Square,['Park'],,
4bcf48880ffdce72bd58b2c0,"001196 - Vincent Square, Westminster",Grange Wellington Hotel,['Hotel'],,
4daa42b90cb6a89c626ae16a,"200218 - Addison Road, Holland Park",Bodrum Holland Park,['Park'],,
555c7d26498e975fcdd9fb32,"200189 - Phene Street, Chelsea",Chelsea Embankment Gardens,['Park'],,
4b55f12cf964a520d1f727e3,"200189 - Phene Street, Chelsea",Coopers Arms,"['Pub', 'Gastropub']",,
4eedceed8b81bbbf5d95f09f,"200033 - Philpot Street, Whitechapel",Cavell Street Gardens,['Park'],,
4db1d2610cb6442b2ed216f7,"200033 - Philpot Street, Whitechapel",Trafalgar Gardens,['Park'],,
50e7fdc0e4b005f79f81ec4f,"200033 - Philpot Street, Whitechapel",Ford Square,['Playground'],,
4bc9d4a43740b71374505f65,"300039 - Wendon Street, Old Ford",Lefevre Park,['Park'],,
4f3cf096e4b0b928ae4594f0,"001169 - Grosvenor Crescent, Belgravia",Hyde Park Corner Lodge,['Monument'],,
